,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
2291,FC,2023-09-10,88.8,-1.69,5.72,"France, J.P.",669134,641585,,ball,,,,,14,Luis Campusano pops out to first baseman Jose Abreu in foul territory.,R,R,R,HOU,SD,B,,,0,0,2023,0.0,0.55,1.6,1.19,595777,665742,593428,1,1,Top,,,,,673237,,,8.013779274162426,-129.05694681163254,-6.127368254967627,-1.7297843825498191,28.00870163121584,-24.92993313765274,3.25,1.52,,,,88.3,2748,6.1,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.35,,,,,,,,5,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,161,0.0,0.084
2341,FF,2023-09-10,92.0,-1.61,5.82,"France, J.P.",593428,641585,walk,ball,,,,,11,Xander Bogaerts walks.   Jurickson Profar to 3rd.    Juan Soto to 2nd.,R,R,R,HOU,SD,B,,,3,0,2023,-0.21,1.58,-0.49,4.82,,595777,665742,1,1,Top,,,,,673237,,,3.291662940461938,-134.01109795623543,-0.1350444335061643,-3.287488289229401,30.17615988139268,-13.3984336841999,3.53,1.66,,,,91.3,2502,5.9,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.6,,,0.7,1,0,0,,4,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,201,-0.06,0.264
2427,FF,2023-09-10,92.5,-1.59,5.77,"France, J.P.",593428,641585,,ball,,,,,14,Xander Bogaerts walks.   Jurickson Profar to 3rd.    Juan Soto to 2nd.,R,R,R,HOU,SD,B,,,2,0,2023,0.0,1.53,1.36,1.61,,595777,665742,1,1,Top,,,,,673237,,,7.456287221069981,-134.3037047432463,-8.060488675022786,-1.6724884546024694,29.746852025758496,-12.034970098767085,3.45,1.6,,,,91.7,2601,6.0,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.53,,,,,,,,4,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,209,0.0,0.174
2479,FC,2023-09-10,85.9,-1.7,5.68,"France, J.P.",593428,641585,,ball,,,,,11,Xander Bogaerts walks.   Jurickson Profar to 3rd.    Juan Soto to 2nd.,R,R,R,HOU,SD,B,,,1,0,2023,0.39,0.62,-0.9,3.61,,595777,665742,1,1,Top,,,,,673237,,,1.1049429893844291,-125.16142281022154,0.0645813036664507,3.8622148799698808,23.778792344635967,-25.87447860609205,3.53,1.6,,,,85.7,2652,6.0,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.54,,,,,,,,4,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,140,0.0,0.146
2497,FF,2023-09-10,92.4,-1.62,5.87,"France, J.P.",593428,641585,,ball,,,,,11,Xander Bogaerts walks.   Jurickson Profar to 3rd.    Juan Soto to 2nd.,R,R,R,HOU,SD,B,,,0,0,2023,-0.19,1.56,-0.53,4.16,,595777,665742,1,1,Top,,,,,673237,,,3.163141216423625,-134.5790914250199,-1.9250759289678292,-3.016323345139486,30.364392343989184,-13.11379139837097,3.51,1.6,,,,91.5,2483,5.8,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.74,,,,,,,,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,205,0.0,0.084
2569,CU,2023-09-10,77.2,-1.31,5.79,"France, J.P.",665742,641585,walk,ball,,,,,14,Juan Soto walks.   Jurickson Profar to 2nd.,R,L,R,HOU,SD,B,,,3,2,2023,0.91,-1.53,0.12,0.8,,,595777,1,1,Top,,,,,673237,,,1.379321203887708,-112.30404268487732,-0.6371301221650831,7.195206238860878,26.129256524330373,-44.98992431675611,3.0,1.51,,,,76.5,2587,6.4,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.07,,,0.7,1,0,0,,3,7,Curveball,0,0,0,0,0,0,0,0,Strategic,Standard,23,-0.035,0.312
2701,FF,2023-09-10,93.1,-1.5,5.87,"France, J.P.",665742,641585,,foul,,,,,12,Juan Soto walks.   Jurickson Profar to 2nd.,R,L,R,HOU,SD,S,,,3,2,2023,-0.15,1.59,1.03,2.59,,,595777,1,1,Top,,,,,673237,,,6.779586111087315,-135.29755437235838,-6.057046053318455,-3.414433103130845,30.47661068391231,-11.46861123587736,3.05,1.51,22,102.8,-6,92.3,2530,5.9,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.55,,,,,,,,3,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,207,0.0,0.0
2747,FF,2023-09-10,92.8,-1.49,5.85,"France, J.P.",665742,641585,,swinging_strike,,,,,12,Juan Soto walks.   Jurickson Profar to 2nd.,R,L,R,HOU,SD,S,,,3,1,2023,-0.3,1.48,0.51,3.31,,,595777,1,1,Top,,,,,673237,,,5.720262353991986,-135.04946620352402,-3.907831543170649,-4.9117557931524125,30.57727393490978,-13.399533470561586,3.05,1.51,,,,92.1,2429,5.9,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.56,,,,,,,,3,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,204,0.0,-0.082
2880,FF,2023-09-10,92.4,-1.52,5.87,"France, J.P.",665742,641585,,ball,,,,,11,Juan Soto walks.   Jurickson Profar to 2nd.,R,L,R,HOU,SD,B,,,2,1,2023,-0.47,1.32,-0.33,3.44,,,595777,1,1,Top,,,,,673237,,,4.01880624259334,-134.48643009851662,-3.2180023006925387,-6.544769748993577,30.07271373396209,-15.674460935562802,3.14,1.43,,,,91.7,2355,6.0,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.55,,,,,,,,3,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,208,0.0,0.119
2987,FF,2023-09-10,93.0,-1.62,5.83,"France, J.P.",665742,641585,,foul,,,,,11,Juan Soto walks.   Jurickson Profar to 2nd.,R,L,R,HOU,SD,S,,,2,0,2023,-0.46,1.46,-0.14,3.24,,,595777,1,1,Top,,,,,673237,,,4.762575941982671,-135.3106325538994,-4.0117543169758205,-6.697621522843768,31.50290456517506,-13.669905145118864,3.05,1.51,,,,92.2,2426,6.0,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.52,,,,,,,,3,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,212,0.0,-0.071
3086,CU,2023-09-10,74.7,-1.3,5.7,"France, J.P.",665742,641585,,blocked_ball,,,,,14,Juan Soto walks.   Jurickson Profar to 2nd.,R,L,R,HOU,SD,B,,,1,0,2023,0.77,-1.66,0.03,0.77,,,595777,1,1,Top,,,,,673237,,,1.3687748723344546,-108.63839125478486,0.1811217484571508,5.652072620086404,24.743995656919022,-45.30517929843483,3.05,1.4,,,,73.6,2525,6.2,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.3,,,,,,,,3,2,Curveball,0,0,0,0,0,0,0,0,Strategic,Standard,27,0.0,0.061
3138,FF,2023-09-10,92.5,-1.53,5.94,"France, J.P.",665742,641585,,ball,,,,,11,Juan Soto walks.   Jurickson Profar to 2nd.,R,L,R,HOU,SD,B,,,0,0,2023,-0.33,1.5,-0.36,4.12,,,595777,1,1,Top,,,,,673237,,,3.6843938273975465,-134.73885900864522,-2.088452565339616,-4.872402082288848,30.60703256725777,-13.692227236120468,3.05,1.46,,,,91.8,2499,5.9,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.61,,,,,,,,3,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,210,0.0,0.042
3199,CH,2023-09-10,83.0,-1.26,5.61,"France, J.P.",595777,641585,walk,ball,,,,,14,Jurickson Profar walks.,R,L,R,HOU,SD,B,,,3,1,2023,-1.53,0.97,0.33,0.74,,,,1,1,Top,,,,,673237,,,6.63102791825233,-120.51241608159638,-6.49283910117939,-16.23224104625587,24.675879225553324,-21.616548569588197,3.25,1.66,,,,82.7,1976,6.3,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.2,,,0.7,1,0,0,,2,5,Changeup,0,0,0,0,0,0,0,0,Strategic,Standard,238,-0.025,0.162
3368,FF,2023-09-10,92.5,-1.58,5.85,"France, J.P.",595777,641585,,called_strike,,,,,5,Jurickson Profar walks.,R,L,R,HOU,SD,S,,,3,0,2023,-0.32,1.42,-0.16,2.27,,,,1,1,Top,,,,,673237,,,4.27899228003143,-134.48917847440498,-6.3263452297886085,-4.836109264272919,29.769379367550176,-13.82213199176744,3.17,1.46,,,,91.7,2354,5.9,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.58,,,,,,,,2,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,205,0.0,-0.051
3510,FF,2023-09-10,92.6,-1.53,5.82,"France, J.P.",595777,641585,,ball,,,,,14,Jurickson Profar walks.,R,L,R,HOU,SD,B,,,2,0,2023,-0.06,1.39,1.23,2.23,,,,1,1,Top,,,,,673237,,,7.144525785817662,-134.5376509268971,-6.341280901473634,-2.326593846643873,29.188195506442085,-14.035253520344638,3.28,1.66,,,,92.1,2467,6.1,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.43,,,,,,,,2,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,203,0.0,0.091
3625,FF,2023-09-10,93.1,-1.52,5.9,"France, J.P.",595777,641585,,ball,,,,,12,Jurickson Profar walks.,R,L,R,HOU,SD,B,,,1,0,2023,-0.19,1.43,0.22,4.83,,,,1,1,Top,,,,,673237,,,4.851618252678523,-135.45244783086915,-0.0887475163523494,-3.444473669401262,31.176368195867568,-14.787954901002728,3.28,1.63,,,,92.2,2494,5.9,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.62,,,,,,,,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,201,0.0,0.042
3647,CH,2023-09-10,83.2,-1.31,5.7,"France, J.P.",595777,641585,,ball,,,,,11,Jurickson Profar walks.,R,L,R,HOU,SD,B,,,0,0,2023,-1.48,0.74,-1.33,3.65,,,,1,1,Top,,,,,673237,,,2.839946300718301,-121.12954488419084,0.3618237262854189,-15.06384040122114,25.74659104186236,-25.270889708092334,3.39,1.66,,,,82.8,1920,6.2,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.33,,,,,,,,2,1,Changeup,0,0,0,0,0,0,0,0,Strategic,Standard,236,0.0,0.025
3800,FC,2023-09-10,87.9,-1.68,5.81,"France, J.P.",673490,641585,field_out,hit_into_play,,,,,5,Ha-Seong Kim lines out to right fielder Kyle Tucker.,R,R,R,HOU,SD,X,9,line_drive,2,2,2023,-0.02,0.6,0.1,2.45,,,,0,1,Top,197.91,108.35,,,673237,,,4.324905348541408,-127.97550426836182,-3.2731596552984783,-1.059748305825272,25.920251949912743,-25.096288439137933,3.36,1.56,287,88.6,25,87.4,2733,5.9,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.57,0.114,0.124,0.0,1,0,0,3,1,5,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,137,0.022,-0.213
3964,FF,2023-09-10,92.7,-1.6,5.92,"France, J.P.",673490,641585,,ball,,,,,12,Ha-Seong Kim lines out to right fielder Kyle Tucker.,R,R,R,HOU,SD,B,,,1,2,2023,-0.35,1.44,1.07,3.65,,,,0,1,Top,,,,,673237,,,7.552648153347052,-134.8000760468279,-3.1089373701092,-6.000059151935244,30.18449523010361,-14.157444494582348,3.36,1.6,,,,91.9,2436,5.9,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.61,,,,,,,,1,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,202,0.0,0.04
4017,FF,2023-09-10,92.7,-1.59,5.91,"France, J.P.",673490,641585,,ball,,,,,14,Ha-Seong Kim lines out to right fielder Kyle Tucker.,R,R,R,HOU,SD,B,,,0,2,2023,-0.35,1.49,1.12,1.97,,,,0,1,Top,,,,,673237,,,7.618909660813746,-134.57857756150202,-7.419669585963165,-5.926094968992102,30.690096425931337,-12.569943623210776,3.36,1.55,,,,91.7,2492,5.9,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.56,,,,,,,,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,210,0.0,0.021
4187,FC,2023-09-10,88.5,-1.6,5.86,"France, J.P.",673490,641585,,called_strike,,,,,9,Ha-Seong Kim lines out to right fielder Kyle Tucker.,R,R,R,HOU,SD,S,,,0,1,2023,0.0,0.64,0.34,2.07,,,,0,1,Top,,,,,673237,,,4.701745362180916,-128.77088390137547,-4.481355952088755,-0.9782870072266808,26.86186978227373,-24.271436544409276,3.36,1.55,,,,87.9,2734,6.0,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.55,,,,,,,,1,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,162,0.0,-0.048
4355,FF,2023-09-10,93.0,-1.6,5.93,"France, J.P.",673490,641585,,called_strike,,,,,8,Ha-Seong Kim lines out to right fielder Kyle Tucker.,R,R,R,HOU,SD,S,,,0,0,2023,-0.42,1.54,-0.07,1.69,,,,0,1,Top,,,,,673237,,,4.805729390978272,-135.0748193268933,-8.353479311715969,-6.277300483255896,31.17716664915343,-11.684311562119836,3.36,1.63,,,,92.1,2414,6.0,716640,641585,673237,547989,514888,608324,665161,670541,676801,663656,54.53,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,216,0.0,-0.038
2716,CH,2023-09-10,88.3,-2.93,5.29,"Ottavino, Adam",650489,493603,field_out,hit_into_play,,,,,8,"Willi Castro grounds out sharply, first baseman Pete Alonso to pitcher Adam Ottavino.",R,L,R,MIN,NYM,X,3,ground_ball,0,1,2023,-0.93,0.35,0.12,1.94,,621043,664057,2,9,Bot,160.99,167.62,,,553882,,,9.458664783136804,-128.32355049143092,-2.8473155904686696,-12.12265126143935,24.924229918466608,-27.883653142921183,3.51,1.61,67,108.7,2,89.6,1782,7.0,716639,493603,553882,624413,677595,683146,596019,641796,607043,643446,53.5,0.54,0.509,0.0,1,0,0,4,70,2,Changeup,0,2,0,2,2,0,0,2,Strategic,Standard,249,-0.09,-0.41
2755,ST,2023-09-10,78.1,-2.83,5.34,"Ottavino, Adam",650489,493603,,foul,,,,,9,"Willi Castro grounds out sharply, first baseman Pete Alonso to pitcher Adam Ottavino.",R,L,R,MIN,NYM,S,,,0,0,2023,1.51,-0.1,0.5,2.02,,621043,664057,2,9,Bot,,,,,553882,,,4.440017317902866,-113.67242663575836,-0.0077457743810047,12.049074077808362,23.059878966273264,-33.255301071881426,3.51,1.61,124,82.3,10,78.6,2784,6.8,716639,493603,553882,624413,677595,683146,596019,641796,607043,643446,53.66,,,,,,,,70,1,Sweeper,0,2,0,2,2,0,0,2,Strategic,Standard,64,0.0,-0.062
2834,SI,2023-09-10,92.5,-2.71,5.28,"Ottavino, Adam",543877,493603,strikeout,swinging_strike,,,,,2,Christian Vazquez strikes out swinging.,R,R,R,MIN,NYM,S,2,,0,2,2023,-1.4,0.39,0.23,2.94,,621043,664057,1,9,Bot,,,,,553882,,,10.67283285040724,-134.35067440399524,-1.0173730864224144,-19.275561202798755,29.11555908827254,-27.38424444794851,3.19,1.53,,,,93.6,2360,7.0,716639,493603,553882,624413,677595,683146,596019,641796,607043,643446,53.47,,,0.0,1,0,0,,69,3,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,233,-0.103,-0.293
2962,SI,2023-09-10,90.1,-2.8,5.27,"Ottavino, Adam",543877,493603,,swinging_strike,,,,,11,Christian Vazquez strikes out swinging.,R,R,R,MIN,NYM,S,,,0,1,2023,-1.28,0.48,-0.87,3.37,,621043,664057,1,9,Bot,,,,,553882,,,7.591090454912205,-131.0023345981615,0.2258856926409551,-16.310874326173803,27.30626258896892,-26.8645383275454,3.19,1.53,,,,91.1,2209,6.9,716639,493603,553882,624413,677595,683146,596019,641796,607043,643446,53.56,,,,,,,,69,2,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,219,0.0,-0.098
2993,ST,2023-09-10,78.4,-3.0,5.2,"Ottavino, Adam",543877,493603,,called_strike,,,,,12,Christian Vazquez strikes out swinging.,R,R,R,MIN,NYM,S,,,0,0,2023,1.48,0.1,0.18,3.23,,621043,664057,1,9,Bot,,,,,553882,,,4.1631143302702505,-113.97312852220384,2.561605073036267,11.88314188512939,23.705341092088982,-32.06919395421636,3.0,1.53,,,,78.7,2744,6.9,716639,493603,553882,624413,677595,683146,596019,641796,607043,643446,53.61,,,,,,,,69,1,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,76,0.0,-0.08
3090,SI,2023-09-10,91.3,-2.88,5.24,"Ottavino, Adam",456781,493603,walk,ball,,,,,11,Donovan Solano walks.,R,R,R,MIN,NYM,B,,,3,0,2023,-1.28,0.38,-0.13,3.59,,621043,,1,9,Bot,,,,,553882,,,9.777601508177336,-132.57467434735793,0.9947437482276996,-17.249154166034117,30.140832787456763,-28.20139379020401,3.2,1.57,,,,91.9,2302,6.9,716639,493603,553882,624413,677595,683146,596019,641796,607043,643446,53.61,,,0.7,1,0,0,,68,4,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,228,0.081,0.104
3264,SI,2023-09-10,92.0,-2.78,5.22,"Ottavino, Adam",456781,493603,,ball,,,,,12,Donovan Solano walks.,R,R,R,MIN,NYM,B,,,2,0,2023,-1.19,0.29,0.9,2.62,,621043,,1,9,Bot,,,,,553882,,,12.052117318423855,-133.43014958110564,-1.3031612660085048,-16.923314947865467,31.577805321771365,-28.606782094337163,3.38,1.68,,,,92.5,2325,7.0,716639,493603,553882,624413,677595,683146,596019,641796,607043,643446,53.5,,,,,,,,68,3,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,234,0.0,0.087
3386,ST,2023-09-10,76.8,-2.96,5.26,"Ottavino, Adam",456781,493603,,ball,,,,,11,Donovan Solano walks.,R,R,R,MIN,NYM,B,,,1,0,2023,1.66,-0.17,-0.98,3.16,,621043,,1,9,Bot,,,,,553882,,,1.199465586521245,-111.61271133929672,3.0634910903834958,13.33645813629822,24.58859308433032,-34.47775784713037,3.35,1.66,,,,76.8,2759,6.9,716639,493603,553882,624413,677595,683146,596019,641796,607043,643446,53.65,,,,,,,,68,2,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,70,0.0,0.044
3512,ST,2023-09-10,78.4,-2.85,5.3,"Ottavino, Adam",456781,493603,,ball,,,,,12,Donovan Solano walks.,R,R,R,MIN,NYM,B,,,0,0,2023,1.67,0.17,0.91,3.56,,621043,,1,9,Bot,,,,,553882,,,5.076761330779507,-113.82697107699688,2.9881993036463204,13.1195407800067,25.58474362523708,-31.626831085525957,3.33,1.6,,,,78.4,2697,6.9,716639,493603,553882,624413,677595,683146,596019,641796,607043,643446,53.58,,,,,,,,68,1,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,66,0.0,0.041
3526,FF,2023-09-10,92.3,-2.69,5.42,"Ottavino, Adam",670242,493603,strikeout,swinging_strike,,,,,1,Matt Wallner strikes out swinging.,R,L,R,MIN,NYM,S,2,,2,2,2023,-0.66,1.22,-0.31,3.59,,621043,,0,9,Bot,,,,,553882,,,7.612163728591135,-134.21334978717513,-1.4065421729652872,-9.777587184266578,32.17803275574183,-17.48675698741751,3.75,1.82,,,,92.9,2446,7.0,716639,493603,553882,624413,677595,683146,596019,641796,607043,643446,53.55,,,0.0,1,0,0,,67,5,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,230,-0.081,-0.368
3702,ST,2023-09-10,77.2,-2.98,5.38,"Ottavino, Adam",670242,493603,,called_strike,,,,,1,Matt Wallner strikes out swinging.,R,L,R,MIN,NYM,S,,,2,1,2023,1.74,-0.09,-0.34,3.45,,621043,,0,9,Bot,,,,,553882,,,2.459173415089817,-112.21103068032112,3.205022017711659,13.94825352951004,24.19844347513642,-33.83594922573571,3.75,1.87,,,,77.4,2754,7.0,716639,493603,553882,624413,677595,683146,596019,641796,607043,643446,53.54,,,,,,,,67,4,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,66,0.0,-0.111
3855,ST,2023-09-10,76.5,-2.95,5.51,"Ottavino, Adam",670242,493603,,ball,,,,,11,Matt Wallner strikes out swinging.,R,L,R,MIN,NYM,B,,,1,1,2023,1.76,-0.1,-2.05,3.95,,621043,,0,9,Bot,,,,,553882,,,-1.2999112761107938,-111.21671373341802,4.119702808922776,14.6994640285568,23.953463971150253,-34.13924129512798,3.81,1.85,,,,76.5,2810,6.8,716639,493603,553882,624413,677595,683146,596019,641796,607043,643446,53.7,,,,,,,,67,3,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,66,0.0,0.078
3928,CH,2023-09-10,86.9,-2.9,5.31,"Ottavino, Adam",670242,493603,,foul,,,,,8,Matt Wallner strikes out swinging.,R,L,R,MIN,NYM,S,,,1,0,2023,-0.78,0.24,-0.06,1.89,,621043,,0,9,Bot,,,,,553882,,,8.473612453818184,-126.19868002117018,-2.445354868417853,-10.111890611667262,27.303915756696487,-29.342797416233005,3.75,1.82,,,,87.4,1808,6.8,716639,493603,553882,624413,677595,683146,596019,641796,607043,643446,53.65,,,,,,,,67,2,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,244,0.0,-0.087
4069,SI,2023-09-10,92.5,-2.91,5.27,"Ottavino, Adam",670242,493603,,ball,,,,,14,Matt Wallner strikes out swinging.,R,L,R,MIN,NYM,B,,,0,0,2023,-1.52,0.21,1.08,1.63,,621043,,0,9,Bot,,,,,553882,,,13.60095888531394,-134.0128760009444,-3.9047447920829774,-21.35734619751637,29.78163895596532,-28.91615235446273,3.53,1.76,,,,93.1,2378,7.0,716639,493603,553882,624413,677595,683146,596019,641796,607043,643446,53.53,,,,,,,,67,1,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,234,0.0,0.05
4154,SI,2023-09-10,91.4,-2.94,5.28,"Ottavino, Adam",621043,493603,double,hit_into_play,,,,,4,Carlos Correa doubles (28) on a sharp line drive to left fielder Tim Locastro.,R,R,R,MIN,NYM,X,7,line_drive,1,0,2023,-1.31,0.28,-0.49,2.86,,,,0,9,Bot,42.78,118.23,,,553882,,,9.090330699995498,-132.76223364164505,-0.7484397360911625,-17.503645712612233,30.705168069657045,-28.963873894045697,3.62,1.72,196,110.6,10,91.8,2358,6.8,716639,493603,553882,624413,677595,683146,596019,641796,607043,643446,53.67,0.9,0.896,1.25,1,1,1,5,66,2,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,234,0.106,0.601
4381,SI,2023-09-10,91.1,-2.75,5.35,"Ottavino, Adam",621043,493603,,ball,,,,,12,Carlos Correa doubles (28) on a sharp line drive to left fielder Tim Locastro.,R,R,R,MIN,NYM,B,,,0,0,2023,-1.2,0.48,1.18,2.86,,,,0,9,Bot,,,,,553882,,,12.570441629448284,-132.03049821654326,-1.2901062600352593,-16.94101060049499,31.632055295146703,-26.47966061579584,3.49,1.78,,,,91.3,2274,6.9,716639,493603,553882,624413,677595,683146,596019,641796,607043,643446,53.57,,,,,,,,66,1,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,231,0.0,0.037
2172,SI,2023-09-10,96.4,-0.89,5.55,"Jax, Griffin",668901,643377,field_out,hit_into_play,,,,,13,"Mark Vientos grounds out, shortstop Carlos Correa to first baseman Donovan Solano.",R,R,R,MIN,NYM,X,6,ground_ball,0,0,2023,-1.13,0.91,-0.93,2.09,,641796,,2,9,Top,114.91,158.88,,,543877,,,2.4561687675418167,-140.33389296057894,-5.670914015569359,-15.421928696098696,33.71614060544748,-19.008133103458253,3.58,1.66,32,72.2,-1,96.3,2463,6.4,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.14,0.111,0.1,0.0,1,0,0,2,65,1,Sinker,0,2,2,0,2,0,2,0,Standard,Standard,212,0.012,-0.334
2249,ST,2023-09-10,86.6,-0.9,5.62,"Jax, Griffin",677595,643377,strikeout,swinging_strike,,,,,14,Ronny Mauricio strikes out swinging.,R,L,R,MIN,NYM,S,2,,0,2,2023,1.24,-0.48,1.23,1.53,,641796,,1,9,Top,,,,,543877,,,2.5484348211773877,-126.00098364865872,-2.496979496108522,12.51526831889611,28.291125695239117,-36.93396233651222,3.49,1.6,,,,86.2,3110,6.3,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.22,,,0.0,1,0,0,,64,3,Sweeper,0,2,2,0,2,0,2,0,Standard,Standard,41,0.011,-0.227
2289,FF,2023-09-10,97.0,-0.87,5.52,"Jax, Griffin",677595,643377,,called_strike,,,,,13,Ronny Mauricio strikes out swinging.,R,L,R,MIN,NYM,S,,,0,1,2023,-0.47,1.5,-0.01,1.67,,641796,,1,9,Top,,,,,543877,,,3.379649982405992,-141.10529922771633,-8.177020120561831,-6.994424047377135,32.899403035187575,-10.40483078573375,3.89,1.96,,,,97.0,2484,6.4,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.15,,,,,,,,64,2,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,212,0.0,-0.087
2314,ST,2023-09-10,85.8,-1.04,5.54,"Jax, Griffin",677595,643377,,called_strike,,,,,5,Ronny Mauricio strikes out swinging.,R,L,R,MIN,NYM,S,,,0,0,2023,1.32,-0.51,0.13,2.67,,641796,,1,9,Top,,,,,543877,,,0.0824408029527383,-124.86071099915134,0.5511721805915302,13.719608155225684,27.41353082631824,-37.79758120844641,3.9,1.96,,,,85.4,3191,6.2,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.26,,,,,,,,64,1,Sweeper,0,2,2,0,2,0,2,0,Standard,Standard,38,0.0,-0.046
2386,ST,2023-09-10,87.2,-1.13,5.5,"Jax, Griffin",621466,643377,double,hit_into_play,,,,,2,DJ Stewart doubles (6) on a line drive to center fielder Willi Castro.   Francisco Lindor scores.    Jeff McNeil scores.,R,L,R,MIN,NYM,X,8,line_drive,3,2,2023,0.89,-0.63,-0.03,2.61,,596019,643446,1,9,Top,165.04,54.87,,,543877,,,0.8023238786253237,-127.07076115224822,0.4832174837506524,9.549515317916471,25.560480863804003,-39.358496281451465,3.1,1.4,290,94.8,15,87.4,2973,6.3,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.2,0.857,0.845,1.25,1,1,1,4,63,9,Sweeper,0,0,0,0,2,0,2,0,Standard,Standard,44,-0.357,1.5
